costo;descripcion;precio;nombre_comercial;Actividad econmica principal;word2num1;word2num2
4.4;nuvan ml;4.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078427165;41.69114823
1.1;interclin ml;1.1;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079002616;41.69114823
1;raticin polvo unidad;1;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.020824404;41.69114823
1.12;ratkiller unidad;1.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017301022;41.69114823
2.45;levacan shampoo ml;2.45;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081802834;41.69114823
2.75;interciclina vit gr;2.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.056852446;41.69114823
2.3;levacan talco gr;2.3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.05776235;41.69114823
5;levacan shampoo ml;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081802834;41.69114823
4.7;interclin ml;4.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079002616;41.69114823
1.88;gallifur gr;1.88;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.05573501;41.69114823
6.06;hematofos;6.06;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.280558666;41.69114823
2.5;dogs bano seco gr;2.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.075498733;41.69114823
3.5;apetovit inyectable ml;3.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078578687;41.69114823
2.5;florflox gotero ml;2.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079162459;41.69114823
31.4;vigantol ad e fuerte ml;31.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.200772391;41.69114823
3.1;fortamin nitrogeno ml;3.1;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078834363;41.69114823
8.9;mata bichera aerosol ml;8.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079107072;41.69114823
4;novul iny unidad;4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.018094232;41.69114823
2.8;multivitaminico porcino gr;2.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.0561921;41.69114823
21.81;dectomax ml;21.81;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.07874638;41.69114823
6.9;calcio tadec ml;6.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081548082;41.69114823
5.5;oxitetraciclina ml;5.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079520541;41.69114823
11.8;dectomax ml;11.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.07874638;41.69114823
7.95;fosbegan ml;7.95;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078383164;41.69114823
2;ivermic ml;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079405225;41.69114823
2.5;vitamax reforzado gr;2.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.060750175;41.69114823
12.95;complejo ver ml;12.95;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.284272388;41.69114823
4.7;vitamina ad e ml;4.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.199317041;41.69114823
24.6;catosal;24.6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.280517408;41.69114823
5.85;interciclina vit gr;5.85;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.056852446;41.69114823
128.7;vigantol ad e fuerte ml;128.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.200772391;41.69114823
1.6;complejo;1.6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.281256117;41.69114823
8.5;vitamax reforzado gr;8.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.060750175;41.69114823
2;oxitrax la ml;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.095812618;41.69114823
3;florifen oral ml;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079495347;41.69114823
2.9;ultrametrin ml;2.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078231471;41.69114823
4;panacur granulado gr;4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.058302031;41.69114823
7.9;tylo combisone ml;7.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079291858;41.69114823
3;becojet ml;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078179297;41.69114823
0.3;florflox capsula unidad;0.3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017838169;41.69114823
2;oxitrax ml;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.07908541;41.69114823
7.76;vigantol ad e fuerte ml;9.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.200772391;41.69114823
2.5;oxitrax la ml;2.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.095812618;41.69114823
9.8;hematofos;9.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.280558666;41.69114823
1.7;oxantel gel ml;1.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.080951111;41.69114823
8.4;fipronex duo ml;8.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078950505;41.69114823
4.65;sharbis ml;4.65;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078225944;41.69114823
3.3;opigal gr;3.3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055974587;41.69114823
2;enrofloxacina bromhexina ml;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078369475;41.69114823
4.4;ixux ml;4.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078198695;41.69114823
5.3;gusanero spray ml;5.3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.104203444;41.69114823
2.4;briovit gotero ml;2.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078766037;41.69114823
3.95;campex pistola ml;3.95;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.120783391;41.69114823
28;captan gr;28;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055724042;41.69114823
4.85;campex insec litro;4.85;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010971102;41.69114823
4;bolfo talco gr;4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.057107627;41.69114823
1.7;vitamina;1.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.102624892;41.69114823
9.9;juwell litro;9.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010239076;41.69114823
10;fortemil bovino cc;12.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.027117444;41.69114823
10;trimeto tad ec ml;10;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081283295;41.69114823
3.8;galgo ml;3.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078192965;41.69114823
1.75;campex insec gr;1.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.056679301;41.69114823
2.8;interclin cc;2.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.027747863;41.69114823
6.2;ad e microsules ml;6.2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.198345964;41.69114823
3.8;atakill unidad;3.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.01725461;41.69114823
9.9;gramisol select combo;9.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.019249532;41.69114823
17.65;nuvan ml;17.65;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078427165;41.69114823
3;bovisec unidad;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.0172573;41.69114823
1.9;biovec;1.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.280145921;41.69114823
4;tordon ml;4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.07915348;41.69114823
9;complejo ver ml;9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.284272388;41.69114823
2.4;ferro cob ml;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079297653;41.69114823
15.96;hematofos;15.96;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.280558666;41.69114823
3.15;bioverrug poliacidos ml;3.15;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078399552;41.69114823
2.32;cob ml;2.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.281071549;41.69114823
6.9;tadecmectyn ml;6.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078228611;41.69114823
5;gusanex ml;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078193179;41.69114823
23;mayron sobre;23;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.002039332;41.69114823
5.8;ivermic ad e ml;5.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.199541687;41.69114823
8.64;vermectin;8.64;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.204623815;41.69114823
122.66;dectomax ml;122.66;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.07874638;41.69114823
63;dectomax ml;63;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.07874638;41.69114823
6;anikil ml;6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078355722;41.69114823
12;ivermic ad e ml;12;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.199541687;41.69114823
21;ivermic ad e ml;21;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.199541687;41.69114823
2;anikil ml;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078355722;41.69114823
3.5;tordon caneca;3.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.02623636;41.69114823
15.16;master lp ml;18.95;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.094724841;41.69114823
1;sanuch sp unidad;1;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.022557998;41.69114823
3;bebederos cerdos unidad;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017810566;41.69114823
24.5;emicina ml;24.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078187609;41.69114823
7.45;verdugo caneca;7.45;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.025790131;41.69114823
9.5;ivermectina ml;9.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078801949;41.69114823
2.5;doggy talco;2.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.001760791;41.69114823
2.14;hemo;2.14;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.101640062;41.69114823
5.7;oxitetraciclina la ml;5.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.096247749;41.69114823
1.4;biovit gr;1.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055721386;41.69114823
11.15;acarex bano ml;11.15;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.096341668;41.69114823
16.44;catosal;16.44;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.280517408;41.69114823
3.3;complejo;3.3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.282561123;41.69114823
3.5;carinoso jabon unidad;3.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.023775374;41.69114823
0.7;levamax cojin unidad;0.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.018576568;41.69114823
3;doggy jabon unidad;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.023965573;41.69114823
6.25;simbiotico unidad;6.25;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.01730385;41.69114823
58.7;catosal;58.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.280517408;41.69114823
3;malathion gr;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.057022474;41.69114823
4.5;ivegan ml;4.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078399765;41.69114823
1;oxitrax polvo gr;1;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.060150837;41.69114823
1;fortalizador avicola gr;1;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.05609073;41.69114823
2.75;aviyodox ml;2.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078176737;41.69114823
40.8;florflox litro;40.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010409705;41.69114823
1.3;ratex gr;1.3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055765173;41.69114823
6;malathion kilo;6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.00602446;41.69114823
1.75;malathion gr;1.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.057022474;41.69114823
3.92;iveryl equinus unidad;4.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017667731;41.69114823
13.5;afipron pour on ml;13.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.099055043;41.69114823
12.9;hemopar;12.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.28016233;41.69114823
5;rosso shampoo unidad;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.020269878;41.69114823
1.85;praxil ml;1.85;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078438068;41.69114823
3;praxil ml;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078438068;41.69114823
1.04;ganadexil ml;1.3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078192965;41.69114823
3;flu ml;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078190341;41.69114823
2.55;garrakill ml;2.55;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078192965;41.69114823
2.65;derribante ml;2.65;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078184782;41.69114823
9.8;diacegan oxi ml;9.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079055086;41.69114823
3;avisol gr;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055718783;41.69114823
4.95;biopor ml unidad;4.95;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.095254817;41.69114823
2.4;simbolo litro;2.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010288174;41.69114823
1;antidiarreico camposa sobre;1;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.002190982;41.69114823
10.85;iversalud ad e ml;10.85;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.198335135;41.69114823
0.9;oxitetrasalud ps gr;0.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.060822966;41.69114823
2.75;indumix porcino gr;2.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.056382063;41.69114823
1.6;tylofar gr;1.6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055770914;41.69114823
5;saniderm crema pasta;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.005048725;41.69114823
3.7;garravet ml;3.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078388348;41.69114823
5.8;pulvican shampoo unidad;5.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.020484733;41.69114823
2.24;tack solucion gotas ml;2.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081594547;41.69114823
6.9;ivegan oral pasta;6.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.004127868;41.69114823
2.15;paracanis ml;2.15;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078217643;41.69114823
1.85;levacan talco gr;1.85;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.05776235;41.69114823
4.5;ivershampoo ml;4.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078198673;41.69114823
8.9;plata dkl ml;8.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.08457003;41.69114823
2.65;dogs shampoo ml;2.65;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081340901;41.69114823
10;parex ml;10;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078217643;41.69114823
3;iverjabon unidad;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017276568;41.69114823
2;nel gr;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055754247;41.69114823
5.8;dominal collar cm;5.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.045777458;41.69114823
10;aceite;10;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.256910301;41.69114823
4.9;oxitrax ml;4.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.07908541;41.69114823
5.8;spotmax ml;5.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078454478;41.69114823
4.7;shampoo clorhexidina ml;4.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.08115082;41.69114823
6.7;spotmax ml;6.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078454478;41.69114823
2;biothyl gr;2.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055721386;41.69114823
2.25;complejo;2.25;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.281256117;41.69114823
2.7;cefa mix unidad;2.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017683777;41.69114823
0.8;amoxi tabs;0.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.426946003;41.69114823
1.6;floxaviar ml;1.6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078190341;41.69114823
7.9;dominal collar grande cm;7.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.059271429;41.69114823
7;dominal collar cm;7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.045777458;41.69114823
1.7;floran ml;1.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078190341;41.69114823
1.65;sulfatex gr;1.65;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055768129;41.69114823
3.5;germicide ml;3.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078193008;41.69114823
0.8;oxi stress gr;1;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.056638381;41.69114823
7.25;complejo;7.25;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.281256117;41.69114823
1.75;interciclina vit gr;1.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.056852446;41.69114823
2;yodotonico ml;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078242471;41.69114823
1.4;ivermectina lavetec ml;1.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079220136;41.69114823
6.75;oxitetraciclina mk ml;6.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.084607082;41.69114823
1.75;oxitocina lavetec ml;1.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079068466;41.69114823
3.5;ivermic ad e ml;3.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.199541687;41.69114823
14.35;tylo combisone ml;14.35;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079291858;41.69114823
3.8;amectin forte ml;3.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081839677;41.69114823
5;simbolo ml;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078454328;41.69114823
2.6;oxitetraciclina la ml;2.6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.096247749;41.69114823
3;oxitetraciclina mk ml;3.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.084607082;41.69114823
3;farbiovit unidad;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017268118;41.69114823
3.92;oxitetraciclina mk ml;4.9;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.084607082;41.69114823
3.5;dohyfrasales kilo;3.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.00472892;41.69114823
2;sanavet ml;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078225869;41.69114823
3.4;porcitex kilo;3.4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.004761825;41.69114823
2;oxitocina over ml;2;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079737998;41.69114823
16.5;combo mani combo;16.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.019249308;41.69114823
15;yoke ml;15;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078487361;41.69114823
4;medroxiprogesterona over ml;4;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079297179;41.69114823
15;atrazina kilo;15;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.004720748;41.69114823
2.65;pomada socomvesa unidad;2.65;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.018625182;41.69114823
6;ivermic ml;6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.079405225;41.69114823
5;killer litro;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010863613;41.69114823
41;bombas sevacos unidad;41;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017667453;41.69114823
21;dexa tad ec ml;21;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081008072;41.69114823
8;maisol kilo;8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.004753448;41.69114823
8;combi plus litro;8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.047666704;41.69114823
5;preventor ml;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078217825;41.69114823
6;oxitoxin tad ec ml;6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081038437;41.69114823
19;killer galon;19;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.005721381;41.69114823
27.8;picador ml;27.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078217728;41.69114823
18;profenopac litro;18;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010051672;41.69114823
7.5;gallo vac ml;7.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.087129131;41.69114823
8.5;campero combo;8.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.019010052;41.69114823
16;butaclor galon;16;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.004871084;41.69114823
9.6;verdict ml;9.6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078234138;41.69114823
4.5;cosmo in;4.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.200118834;41.69114823
5;bonanza engrose kilo;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.005640767;41.69114823
14;colera porcina dosis unidad;14;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.018229482;41.69114823
32;abono cacao kg;32;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055990281;41.69114823
3;lepecef ml;3;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.078206718;41.69114823
5.7;oxithane kilo;5.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.004759179;41.69114823
16.5;combatran litro;16.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010015993;41.69114823
30;abono maiz kg;30;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.056256957;41.69114823
6;pulvican jabon unidad;6;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.02403151;41.69114823
28;abono completo kg;28;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.057836232;41.69114823
1.5;bio avibron dosis unidad;1.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.018912656;41.69114823
198;maiz das unidad;198;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.017898139;41.69114823
5.5;atrapim kilo;5.5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.004720748;41.69114823
4.25;glifosato galon;4.25;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.006057702;41.69114823
15;tordon litro;15;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010987327;41.69114823
5;glifomat litro;5;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010026929;41.69114823
60;tordon galon;60;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.005845095;41.69114823
6.7;engusamil gr;6.7;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.055729665;41.69114823
115;maiz trueno kg unidad;115;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.072847878;41.69114823
4.25;amina litro;4.25;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.010010487;41.69114823
3.8;glifosato caneca;3.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.026448967;41.69114823
45;verdugo galon;45;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.005398866;41.69114823
20;urea unidad;20;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.018245243;41.69114823
175;atradel kilo;175;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.004720748;41.69114823
35;glifosato litro;35;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.011199934;41.69114823
6.75;trimeto tad ec ml;6.75;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.081283295;41.69114823
5.8;kresko gr;5.8;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.05574616;41.69114823
16;dominal;16;AGROPECUARIA CAMPOZANO;venta al por mayor de productos veterinarios;0.119736987;41.69114823
